Identifier,Action,Action Description,Additional Text,CIC Rep,To,Image URL,Time,profile_url
disemino,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/1853aebb-738d-41a8-8107-15630c7bff4d.webp?d=1704801910800,1 month ago,https://seize.io/disemino
disemino,added,Banner 2,,,,,1 month ago,https://seize.io/disemino
disemino,added,Banner 1,,,,,1 month ago,https://seize.io/disemino
disemino,added,classification,Pseudonym,,,,1 month ago,https://seize.io/disemino
disemino,added,primary wallet,,,,,1 month ago,https://seize.io/disemino
disemino,created,handle,disemino,,,,1 month ago,https://seize.io/disemino
ArtWard3n,added,420,MINTED Book Neighbor,Rep,longexposure,,1 month ago,https://seize.io/ArtWard3n
ArtWard3n,added,69,,CIC,longexposure,,1 month ago,https://seize.io/ArtWard3n
ArtWard3n,added,69,Meme Maxi,Rep,zuphioh,,1 month ago,https://seize.io/ArtWard3n
ArtWard3n,added,69,,CIC,zuphioh,,1 month ago,https://seize.io/ArtWard3n
VivianeG,added,10,Photographer,Rep,nimaleophotos,,1 month ago,https://seize.io/VivianeG
Articulate,added,150,,CIC,ReneeCampbell,,1 month ago,https://seize.io/Articulate
Articulate,added,200,Flower Queen,Rep,ReneeCampbell,,1 month ago,https://seize.io/Articulate
Saharrococo,added,contact,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,contact,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,contact,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,contact,,,,,1 month ago,https://seize.io/Saharrococo
NFTLaurent,added,"1,000",1000,Rep,Mercygr8,,1 month ago,https://seize.io/NFTLaurent
NFTLaurent,added,700,700,Rep,Sert,,1 month ago,https://seize.io/NFTLaurent
Saharrococo,added,social media account,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,social media account,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,changed,Banner 2,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/85e44997-13bc-4e3e-bbe8-f8b95293539a.webp?d=1704795246289,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,classification,Government Name,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,primary wallet,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,Banner 2,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,added,Banner 1,,,,,1 month ago,https://seize.io/Saharrococo
Saharrococo,created,handle,Saharrococo,,,,1 month ago,https://seize.io/Saharrococo
Timmboslice_,added,420,Tea connoisseur,Rep,TapirOne,,1 month ago,https://seize.io/Timmboslice_
Timmboslice_,added,100,"Lady Gmeme, First of Her Name, Breaker of Discord, Mother of Summer Glass Emoji",Rep,mememaxis,,1 month ago,https://seize.io/Timmboslice_
agnimax,added,"1,069",Meme Maxi,Rep,conlon,,1 month ago,https://seize.io/agnimax
Timmboslice_,added,100,Memes Connoisseur,Rep,sundayfunday,,1 month ago,https://seize.io/Timmboslice_
Timmboslice_,added,169,Dad,Rep,RegularDad,,1 month ago,https://seize.io/Timmboslice_
Timmboslice_,added,420,Meme Maxi,Rep,FranklinFit,,1 month ago,https://seize.io/Timmboslice_
MemeArtist1,changed,handle,MemeArtist1,,,,1 month ago,https://seize.io/MemeArtist1
MemeArtist1,added,Banner 1,,,,,1 month ago,https://seize.io/MemeArtist1
MemeArtist1,added,primary wallet,,,,,1 month ago,https://seize.io/MemeArtist1
MemeArtist1,added,Banner 2,,,,,1 month ago,https://seize.io/MemeArtist1
MemeArtist1,created,handle,MemesDistribu,,,,1 month ago,https://seize.io/MemeArtist1
MemeArtist1,added,classification,Pseudonym,,,,1 month ago,https://seize.io/MemeArtist1
crunch,added,"1,024",Early,Rep,bullishNFT,,1 month ago,https://seize.io/crunch
crunch,added,"1,024",,CIC,bullishNFT,,1 month ago,https://seize.io/crunch
seizerpunk,added,social media account,,,,,1 month ago,https://seize.io/seizerpunk
seizerpunk,changed,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/35f55dfe-b19d-458c-8e60-ca6c0a30783b.webp?d=1704791185256,1 month ago,https://seize.io/seizerpunk
seizerpunk,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/35f55dfe-b19d-458c-8e60-ca6c0a30783b.webp?d=1704791185256,1 month ago,https://seize.io/seizerpunk
seizerpunk,created,handle,seizerpunk,,,,1 month ago,https://seize.io/seizerpunk
seizerpunk,added,primary wallet,,,,,1 month ago,https://seize.io/seizerpunk
seizerpunk,added,Banner 2,,,,,1 month ago,https://seize.io/seizerpunk
seizerpunk,added,Banner 1,,,,,1 month ago,https://seize.io/seizerpunk
seizerpunk,added,classification,Pseudonym,,,,1 month ago,https://seize.io/seizerpunk
Aldover,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/125.GIF,1 month ago,https://seize.io/Aldover
Aldover,added,Banner 2,,,,,1 month ago,https://seize.io/Aldover
Aldover,created,handle,Aldover,,,,1 month ago,https://seize.io/Aldover
Aldover,added,primary wallet,,,,,1 month ago,https://seize.io/Aldover
Aldover,added,Banner 1,,,,,1 month ago,https://seize.io/Aldover
Aldover,added,classification,Parody,,,,1 month ago,https://seize.io/Aldover
agnimax,added,"1,069",Meme Maxi,Rep,wugamlo,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Game Creator,Rep,neevan,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Maxi,Rep,KuntalSinghvi,,1 month ago,https://seize.io/agnimax
bullishNFT,added,250,Fine Art Nude Photography,Rep,DeyvisMalta,,1 month ago,https://seize.io/bullishNFT
bullishNFT,added,"2,135",webdesinger,Rep,agnimax,,1 month ago,https://seize.io/bullishNFT
6529er,added,"6,529",Founder  Minted Book,Rep,MintFace,,1 month ago,https://seize.io/6529er
bullishNFT,added,"5,000",Meme Maxi,Rep,Tharwin,,1 month ago,https://seize.io/bullishNFT
6529er,added,"6,529",Web3 Educator,Rep,MintFace,,1 month ago,https://seize.io/6529er
agnimax,added,"1,069",,CIC,AnimatedNFT,,1 month ago,https://seize.io/agnimax
brookr,added,420,OM Discord OG,Rep,4lteredBeast,,1 month ago,https://seize.io/brookr
brookr,added,"6,969",Cybersecurity Expert,Rep,4lteredBeast,,1 month ago,https://seize.io/brookr
brookr,reduced,50,Meme Maxi,Rep,punk6529,,1 month ago,https://seize.io/brookr
brookr,added,1,Punku,Rep,punk6529,,1 month ago,https://seize.io/brookr
CARDELUCCI,added,"1,000",Meme Artist,Rep,simonemonte,,1 month ago,https://seize.io/CARDELUCCI
brookr,added,222,Not Satoshi Nakamoto,Rep,punk6529,,1 month ago,https://seize.io/brookr
maybe,added,"1,069",Meme Artist,Rep,JoseRamos,,1 month ago,https://seize.io/maybe
maybe,added,"2,048",Meme Maxi,Rep,klepikovadaria,,1 month ago,https://seize.io/maybe
maybe,added,"2,048",Meme Artist,Rep,klepikovadaria,,1 month ago,https://seize.io/maybe
neevan,added,10,Meme Maxi,Rep,ricodemus,,1 month ago,https://seize.io/neevan
neevan,added,10,Meme Maxi,Rep,memeblock,,1 month ago,https://seize.io/neevan
maybe,added,"4,200",Photographer,Rep,longexposure,,1 month ago,https://seize.io/maybe
neevan,added,10,Discord Legend,Rep,maybe,,1 month ago,https://seize.io/neevan
neevan,added,10,Meme Maxi,Rep,MintFace,,1 month ago,https://seize.io/neevan
wugamlo,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/782c0d47-19c2-48d1-93b2-4932f0699498.webp?d=1704785567738,1 month ago,https://seize.io/wugamlo
wugamlo,added,primary wallet,,,,,1 month ago,https://seize.io/wugamlo
wugamlo,added,classification,Pseudonym,,,,1 month ago,https://seize.io/wugamlo
wugamlo,created,handle,wugamlo,,,,1 month ago,https://seize.io/wugamlo
wugamlo,added,Banner 2,,,,,1 month ago,https://seize.io/wugamlo
wugamlo,added,Banner 1,,,,,1 month ago,https://seize.io/wugamlo
maybe,added,"2,048",Comedic relief,Rep,boredsurgeon,,1 month ago,https://seize.io/maybe
maybe,added,420,Punk 5558,Rep,bullishNFT,,1 month ago,https://seize.io/maybe
maybe,added,420,mustache,Rep,bullishNFT,,1 month ago,https://seize.io/maybe
maybe,added,"8,013",,CIC,bullishNFT,,1 month ago,https://seize.io/maybe
maybe,added,"4,269",Meme Maxi,Rep,lake,,1 month ago,https://seize.io/maybe
maybe,added,"4,269",,CIC,lake,,1 month ago,https://seize.io/maybe
maybe,added,"1,069",Everything Data,Rep,web3at50,,1 month ago,https://seize.io/maybe
maybe,added,"1,069",6529 Analyst,Rep,web3at50,,1 month ago,https://seize.io/maybe
maybe,added,"8,013",Photographer,Rep,Andre,,1 month ago,https://seize.io/maybe
maybe,added,"4,200",,CIC,Andre,,1 month ago,https://seize.io/maybe
maybe,added,"8,013",True Friend and Thoughtful Person,Rep,Lawtoshi,,1 month ago,https://seize.io/maybe
longexposure,added,"1,069",Photographer,Rep,ikertje,,1 month ago,https://seize.io/longexposure
longexposure,added,"1,069",Digital Artist,Rep,NZBR,,1 month ago,https://seize.io/longexposure
longexposure,added,"1,069",Meme Maxi,Rep,punk6529,,1 month ago,https://seize.io/longexposure
longexposure,added,"1,069",Meme Artist,Rep,klepikovadaria,,1 month ago,https://seize.io/longexposure
meysvm,added,1,ZERO Maxi,Rep,Naime,,1 month ago,https://seize.io/meysvm
Tharwin,added,"2,000",Meme Maxi,Rep,lake,,1 month ago,https://seize.io/Tharwin
Tharwin,added,"5,000",Meme Maxi,Rep,bullishNFT,,1 month ago,https://seize.io/Tharwin
Inceptionally,changed,Banner 2,,,,,1 month ago,https://seize.io/Inceptionally
Inceptionally,changed,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/5.GIF,1 month ago,https://seize.io/Inceptionally
CARDELUCCI,added,"1,000",,CIC,Pinkos,,1 month ago,https://seize.io/CARDELUCCI
agnimax,added,"1,069",Gradient Torchbearer,Rep,0xCuttlefish,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Maxi,Rep,0xCuttlefish,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Artist,Rep,Newlightvisuals,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",MemeMaxi,Rep,Oia,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Maxi,Rep,mingt,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Maxi,Rep,lake,,1 month ago,https://seize.io/agnimax
x1smind,changed,Banner 2,,,,,1 month ago,https://seize.io/x1smind
x1smind,changed,Banner 1,,,,,1 month ago,https://seize.io/x1smind
x1smind,changed,Banner 2,,,,,1 month ago,https://seize.io/x1smind
x1smind,changed,Banner 1,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,contact,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,social media account,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,social media account,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,social media account,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,social media account,,,,,1 month ago,https://seize.io/x1smind
Inceptionally,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/5.GIF,1 month ago,https://seize.io/Inceptionally
x1smind,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/114.WEBP,1 month ago,https://seize.io/x1smind
Inceptionally,added,social media account,,,,,1 month ago,https://seize.io/Inceptionally
x1smind,added,primary wallet,,,,,1 month ago,https://seize.io/x1smind
x1smind,added,classification,Pseudonym,,,,1 month ago,https://seize.io/x1smind
x1smind,added,Banner 1,,,,,1 month ago,https://seize.io/x1smind
x1smind,created,handle,x1smind,,,,1 month ago,https://seize.io/x1smind
x1smind,added,Banner 2,,,,,1 month ago,https://seize.io/x1smind
Inceptionally,created,handle,Inceptionally,,,,1 month ago,https://seize.io/Inceptionally
Inceptionally,added,primary wallet,,,,,1 month ago,https://seize.io/Inceptionally
Inceptionally,added,classification,Pseudonym,,,,1 month ago,https://seize.io/Inceptionally
Inceptionally,added,Banner 1,,,,,1 month ago,https://seize.io/Inceptionally
Inceptionally,added,Banner 2,,,,,1 month ago,https://seize.io/Inceptionally
Newlightvisuals,added,690,,CIC,hafftka,,1 month ago,https://seize.io/Newlightvisuals
Oia,added,"1,069",Meme Maxi,Rep,agnimax,,1 month ago,https://seize.io/Oia
LifeWithArt,added,"1,000",Alternative Photography Guru,Rep,BrianCattelle,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,"1,000",Creator of 6529 Gradient Logo,Rep,6529er,,1 month ago,https://seize.io/LifeWithArt
Oia,added,690,SGT PEPE,Rep,arsonic,,1 month ago,https://seize.io/Oia
LifeWithArt,added,"1,000",Master of the Line,Rep,MintFace,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,"1,000",Self Portraitist,Rep,mariafynsknorup,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,"1,000",SGT. Black and White,Rep,CARDELUCCI,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,"1,000",Artist,Rep,HugoFaz,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,"1,000",1000,Rep,punk6529,,1 month ago,https://seize.io/LifeWithArt
young6529,added,"3,000",3000,Rep,cmplx,,1 month ago,https://seize.io/young6529
young6529,added,"3,000",,CIC,cmplx,,1 month ago,https://seize.io/young6529
LifeWithArt,changed,Banner 2,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,changed,Banner 1,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,social media account,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,contact,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,contact,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,contact,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,social media account,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,social media account,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,social media account,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,social media account,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/8a976448-0e44-4f76-b5e0-417e9167d1b0.webp?d=1704777376532,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,classification,Pseudonym,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,primary wallet,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,created,handle,LifeWithArt,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,Banner 1,,,,,1 month ago,https://seize.io/LifeWithArt
LifeWithArt,added,Banner 2,,,,,1 month ago,https://seize.io/LifeWithArt
NotRealFranc,added,"1,420",Trustworthy,Rep,G9ralt,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,"1,069",,CIC,G9ralt,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,reduced,351,,CIC,chrisroc,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,"1,420",,CIC,chrisroc,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,187,Meme Maxi,Rep,Andre,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,144,Meme Maxi,Rep,Andre,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,420,Stay Cool!,Rep,ricodemus,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,"1,069",Chris Rocks,Rep,chrisroc,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,351,Meme Maxi,Rep,ricodemus,,1 month ago,https://seize.io/NotRealFranc
agnimax,added,"1,069",Punk 5558,Rep,bullishNFT,,1 month ago,https://seize.io/agnimax
NotRealFranc,added,"1,420",Care Creep,Rep,maybe,,1 month ago,https://seize.io/NotRealFranc
agnimax,added,"1,069",,CIC,bullishNFT,,1 month ago,https://seize.io/agnimax
agnimax,added,"1,069",Meme Maxi,Rep,bullishNFT,,1 month ago,https://seize.io/agnimax
vvribeiro,changed,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/30.WEBP,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,contact,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,removed,contact,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,contact,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,social media account,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,social media account,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,social media account,,,,,1 month ago,https://seize.io/vvribeiro
vvribeiro,added,social media account,,,,,1 month ago,https://seize.io/vvribeiro
bullishNFT,added,420,Pleasant Memer,Rep,brookr,,1 month ago,https://seize.io/bullishNFT
100series,added,420,gm fam all,Rep,mingt,,1 month ago,https://seize.io/100series
Lawyered,added,"3,000",Literally a Rocket,Rep,Rocketgirl,,1 month ago,https://seize.io/Lawyered
100series,added,420,,CIC,mingt,,1 month ago,https://seize.io/100series
LuigiStranieri,added,social media verification post,,,,,1 month ago,https://seize.io/LuigiStranieri
LuigiStranieri,added,contact,,,,,1 month ago,https://seize.io/LuigiStranieri
Lawyered,added,"1,069",Zebra,Rep,zuphioh,,1 month ago,https://seize.io/Lawyered
Lawyered,added,"1,000",,CIC,RegularDad,,1 month ago,https://seize.io/Lawyered
LuigiStranieri,added,social media account,,,,,1 month ago,https://seize.io/LuigiStranieri
Lawyered,added,"1,069",Grail Collector,Rep,punk6529,,1 month ago,https://seize.io/Lawyered
LuigiStranieri,added,social media account,,,,,1 month ago,https://seize.io/LuigiStranieri
Lawyered,added,"2,069",Meme maxi,Rep,RegularDad,,1 month ago,https://seize.io/Lawyered
Lawyered,added,"1,069",MemeMaxi,Rep,Paul,,1 month ago,https://seize.io/Lawyered
blocknoob,added,"6,969",Not a Complainnnoooorrr,Rep,6529er,,1 month ago,https://seize.io/blocknoob
CatmomAF,added,contact,,,,,1 month ago,https://seize.io/CatmomAF
ricodemus,added,"1,069",Meme Maxi,Rep,agnimax,,1 month ago,https://seize.io/ricodemus
blocknoob,added,"6,969",Complainnnoooorrr,Rep,arsonic,,1 month ago,https://seize.io/blocknoob
blocknoob,added,"10,069",Gradient Torchbearer,Rep,0xCuttlefish,,1 month ago,https://seize.io/blocknoob
CatmomAF,added,contact,,,,,1 month ago,https://seize.io/CatmomAF
ricodemus,added,"4,269",Meme Maxi,Rep,NotRealFranc,,1 month ago,https://seize.io/ricodemus
CatmomAF,added,social media account,,,,,1 month ago,https://seize.io/CatmomAF
ricodemus,added,"4,269",Comma Chameleon,Rep,maybe,,1 month ago,https://seize.io/ricodemus
100series,added,"6,969",,CIC,CatmomAF,,1 month ago,https://seize.io/100series
CatmomAF,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/39.WEBP,1 month ago,https://seize.io/CatmomAF
CatmomAF,added,Banner 1,,,,,1 month ago,https://seize.io/CatmomAF
CatmomAF,added,Banner 2,,,,,1 month ago,https://seize.io/CatmomAF
CatmomAF,added,classification,Pseudonym,,,,1 month ago,https://seize.io/CatmomAF
CatmomAF,added,primary wallet,,,,,1 month ago,https://seize.io/CatmomAF
CatmomAF,created,handle,CatmomAF,,,,1 month ago,https://seize.io/CatmomAF
Lawtoshi,added,"69,000",Commas Blazing,Rep,maybe,,1 month ago,https://seize.io/Lawtoshi
NotRealFranc,added,"1,069",,CIC,ricodemus,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,"1,069",Good Dude,Rep,AnimatedNFT,,1 month ago,https://seize.io/NotRealFranc
NotRealFranc,added,"1,069",,CIC,AnimatedNFT,,1 month ago,https://seize.io/NotRealFranc
0xCuttlefish,added,"6,529",Meme Artist,Rep,Killian,,1 month ago,https://seize.io/0xCuttlefish
Andi_P,added,"2,042",,CIC,TonySellen,,1 month ago,https://seize.io/Andi_P
Andi_P,added,"2,042",Meme Artist,Rep,TonySellen,,1 month ago,https://seize.io/Andi_P
0xCuttlefish,added,"6,529",Meme Artist,Rep,BertOne,,1 month ago,https://seize.io/0xCuttlefish
0xCuttlefish,added,"6,529",Meme Artist,Rep,kellymcd,,1 month ago,https://seize.io/0xCuttlefish
ricardotakamura,added,7,,CIC,caelstavisphoto,,1 month ago,https://seize.io/ricardotakamura
ArtWard3n,added,69,Meme Maxi,Rep,lake,,1 month ago,https://seize.io/ArtWard3n
0xCuttlefish,added,"6,529",Meme card artist,Rep,FidelEverywhere,,1 month ago,https://seize.io/0xCuttlefish
